emp_no,first_name,last_name,to_date
200216,Jianhua,Merey,1/1/99
200221,Hinrich,Marquardt,1/1/99
200247,Chaoyi,Beznosov,1/1/99
200251,King,Vasanthakumar,1/1/99
200256,Greger,Hockney,1/1/99
200260,Tse,Radivojevic,1/1/99
200264,Barna,Cusworth,1/1/99
200274,Heekeun,England,1/1/99
200289,Thodoros,Schurmann,1/1/99
200317,Aleksandar,Angel,1/1/99
200324,Masamitsu,McDermid,1/1/99
200332,Feipei,Goldhammer,1/1/99
200333,Honesty,Kruskal,1/1/99
200334,Basem,Bojadziev,1/1/99
200342,Ger,Goldhammer,1/1/99
200348,Abdulla,Back,1/1/99
200352,Yucel,Jansen,1/1/99
200365,Shiv,Tramer,1/1/99
200368,Yuichiro,Kornyak,1/1/99
200370,Rafail,Trumbly,1/1/99
200380,Foong,Kriebel,1/1/99
200382,Mansur,Pauthner,1/1/99
200399,Hairong,Krohn,1/1/99
200400,Goo,Negoita,1/1/99
200433,Gilbert,Bolotov,1/1/99
200434,Mabry,Boguraev,1/1/99
200443,Goh,Einsfeld,1/1/99
200455,Aksel,Businaro,1/1/99
200476,Vishwani,Frezza,1/1/99
200486,Vidar,Junet,1/1/99
200491,Chinhyun,Bain,1/1/99
200492,Mizuhito,Leonhardt,1/1/99
200499,Rafail,Bultermann,1/1/99
200503,Kersti,Schapire,1/1/99
200511,Duke,Gilg,1/1/99
200512,Christophe,Engberts,1/1/99
200526,Divine,Czaja,1/1/99
200564,Elrique,Kenevan,1/1/99
200575,Izaskun,Kuzuoka,1/1/99
200586,Geraldo,Beznosov,1/1/99
200601,Susuma,Lindqvist,1/1/99
200605,Serenella,Rikino,1/1/99
200612,Dannz,Veevers,1/1/99
200618,Berna,Panienski,1/1/99
200645,Chuanyi,Guardalben,1/1/99
200658,Nathan,Gire,1/1/99
200666,Weicheng,Dusink,1/1/99
200687,Berto,Stassinopoulos,1/1/99
200695,Geraldo,Zongker,1/1/99
200700,Krister,Ducloy,1/1/99
200702,Mary,Eldridge,1/1/99
200714,JoAnne,Sudbeck,1/1/99
200715,Gretta,Schwabacher,1/1/99
200716,Bodh,Billingsley,1/1/99
200722,Nahla,Delgrande,1/1/99
200743,Annemarie,Roohalamini,1/1/99
200749,Terresa,Haraldson,1/1/99
200750,Jeane,Kusakabe,1/1/99
200752,Hausi,Wiegley,1/1/99
200768,Minghong,Schmittgen,1/1/99
200776,Sigeru,Merlo,1/1/99
200785,Aemilian,Schlenzig,1/1/99
200797,Pragnesh,Kilgore,1/1/99
200798,Godehard,Kossowski,1/1/99
200801,Tomokazu,Chorvat,1/1/99
200809,Arvin,Basawa,1/1/99
200814,Shai,Hegner,1/1/99
200864,Arco,Bhattacharjee,1/1/99
200880,Francesca,Matheson,1/1/99
200904,Ziva,Cincotta,1/1/99
200906,Pradeep,Kusakari,1/1/99
200909,Neven,Krogh,1/1/99
200951,Shalesh,Brender,1/1/99
200953,Tadahiro,Lagarias,1/1/99
200954,Bojan,Garnier,1/1/99
200956,Alassane,Kadhim,1/1/99
200958,Khatoun,Rabehasaina,1/1/99
200959,Dhritiman,Speek,1/1/99
200962,Goh,Melter,1/1/99
200984,Niranjan,Picht,1/1/99
200985,Shichao,Gecseg,1/1/99
200999,Ger,Streng,1/1/99
201014,Geoff,Siprelle,1/1/99
201034,Ioana,Montemayor,1/1/99
201089,Felicidad,Luon,1/1/99
201092,Alejandro,Hedayat,1/1/99
201094,Martial,Passafiume,1/1/99
201098,Laurentiu,Kushner,1/1/99
201104,Taegyun,Sadowski,1/1/99
201122,Kristen,Camarinopoulos,1/1/99
201126,Jaewoo,Kitsuregawa,1/1/99
201127,Parke,Reeker,1/1/99
201132,Tadahiko,Showalter,1/1/99
201135,Shaw,Jahnichen,1/1/99
201141,Jiafu,Zielinski,1/1/99
201150,Chaosheng,Miculan,1/1/99
201157,Jasminko,Fontan,1/1/99
201171,Zhenhua,Hofmeyr,1/1/99
201173,Martien,Vecchi,1/1/99
201176,Masami,Auyong,1/1/99
201178,Kristof,Conta,1/1/99
201190,Zdislav,Melski,1/1/99
201191,Kitty,Basagni,1/1/99
201194,Oksana,Mersereau,1/1/99
201195,Torsten,Trogemann,1/1/99
201205,Shaunak,Haddadi,1/1/99
201213,Constantijn,Flexer,1/1/99
201228,Shem,Jayawardene,1/1/99
201238,Karlis,Makrucki,1/1/99
201246,Yucel,Marchesini,1/1/99
201250,Yuguang,Marchesini,1/1/99
201256,Takanari,Undy,1/1/99
201266,Uma,Rissanen,1/1/99
201269,Pranav,Brookman,1/1/99
201276,Jiang,Nittel,1/1/99
201278,Aloys,Cherinka,1/1/99
201280,Adit,Varley,1/1/99
201293,Danae,Yetim,1/1/99
201305,Byong,Khalid,1/1/99
201306,Mani,Landherr,1/1/99
201324,Zvonko,Stanfel,1/1/99
201327,Demos,Pluym,1/1/99
201331,Aleksandar,Mamelak,1/1/99
201333,Mircea,Perl,1/1/99
201342,Ramachenga,Maierhofer,1/1/99
201346,Bouchung,Orlowska,1/1/99
201348,Renee,Esposito,1/1/99
201358,Toshimitsu,Erdmenger,1/1/99
201362,Pradeep,Luck,1/1/99
201368,Vishu,Baumann,1/1/99
201374,Luigi,Fendler,1/1/99
201379,Jagoda,Karnin,1/1/99
201383,Changho,Garnick,1/1/99
201410,Renny,Gils,1/1/99
201426,Garnet,Sudkamp,1/1/99
201429,Kristine,Gecsel,1/1/99
201433,Tonny,Journel,1/1/99
201444,Hongzhu,Businaro,1/1/99
201453,Guttorm,Hainaut,1/1/99
201462,Jolita,Erva,1/1/99
201465,Etsuo,Peyn,1/1/99
201492,Shrikanth,Demizu,1/1/99
201517,Yoshinari,Jayawardene,1/1/99
201524,Felicidad,Flasterstein,1/1/99
201536,Shalesh,Birke,1/1/99
201544,Krister,Zaiane,1/1/99
201547,Sampalli,Juneja,1/1/99
201560,Brendon,Varley,1/1/99
201573,Nikolaus,Herath,1/1/99
201583,Boutros,Woycyznski,1/1/99
201603,Vincent,Lores,1/1/99
201621,Kagan,Plump,1/1/99
201628,Chaoyi,Massonet,1/1/99
201633,Shigehito,Vidal,1/1/99
201645,Gino,Olano,1/1/99
201651,Isaac,Yetim,1/1/99
201662,Khalid,Cronau,1/1/99
201678,Alper,McFarlan,1/1/99
201686,Brewster,Comte,1/1/99
201701,Yishai,Tasistro,1/1/99
201714,Lokesh,Hinsberger,1/1/99
201729,Fuqing,Nilsson,1/1/99
201733,Kirk,Melichar,1/1/99
201742,Dung,Erva,1/1/99
201777,Wonhee,Perl,1/1/99
201782,Nidapan,Provine,1/1/99
201796,Zengping,Poehlman,1/1/99
201810,Sadegh,Syang,1/1/99
201819,Jaihie,Taubman,1/1/99
201821,Arne,Eterovic,1/1/99
201848,Elvis,Ebeling,1/1/99
201854,Lunjin,Varman,1/1/99
201860,Demin,Sewelson,1/1/99
201878,Mani,Binding,1/1/99
201879,Paloma,Crelier,1/1/99
201884,Chikara,Matzat,1/1/99
201896,Fusako,Kohling,1/1/99
201911,Sanjay,Yeung,1/1/99
201914,Mohamadou,Veccia,1/1/99
201931,Chirstian,Anily,1/1/99
201936,Remmert,Ishibashi,1/1/99
201944,Shooichi,Guting,1/1/99
201953,Hercules,Waeselynck,1/1/99
201956,Kazuhito,Biron,1/1/99
201957,Moheb,Iisaku,1/1/99
201959,Kazuhito,Yurek,1/1/99
201964,Val,Kropp,1/1/99
201974,Yuchang,Georgakopoulos,1/1/99
201976,Achilleas,Rosay,1/1/99
201983,Janche,Radhakrishnan,1/1/99
201992,Prasadram,Journel,1/1/99
201997,Aran,Baez,1/1/99
202000,Erzsebet,Passino,1/1/99
202006,Gritta,Peac,1/1/99
202013,Tremaine,Luders,1/1/99
202014,Mara,Bernatsky,1/1/99
202023,Mabhin,Radivojevic,1/1/99
202027,Arve,Puoti,1/1/99
202033,Nishit,Oaver,1/1/99
202042,Margareta,Strehl,1/1/99
202059,Kazuhide,Pietracaprina,1/1/99
202063,Xiaoqiu,Flanders,1/1/99
202075,Stafford,Peternell,1/1/99
202083,Kwok,Heinisuo,1/1/99
202111,Irene,Breugel,1/1/99
202119,Adib,Passino,1/1/99
202142,LiMin,Varley,1/1/99
202144,Atreye,Reutenauer,1/1/99
202145,Lubomir,Ghandeharizadeh,1/1/99
202149,Pragnesh,Bridgland,1/1/99
202163,Fayez,Dayana,1/1/99
202173,Ekawit,Veeraraghavan,1/1/99
202175,Dzung,Akaboshi,1/1/99
202179,Emran,Munch,1/1/99
202190,Aemilian,Braccini,1/1/99
202211,Izaskun,Janocha,1/1/99
202223,Marit,Waschkowski,1/1/99
202232,Mack,Lalonde,1/1/99
202246,Froduald,Danecki,1/1/99
202257,Yakichi,Koshino,1/1/99
202271,Josyula,Benner,1/1/99
202276,Arif,Morrin,1/1/99
202281,Serif,Ramras,1/1/99
202301,Charmane,Auyong,1/1/99
202309,Sariel,Masand,1/1/99
202310,Krister,Perko,1/1/99
202315,Kirk,Mersereau,1/1/99
202328,Heather,Himler,1/1/99
202337,Horward,Passino,1/1/99
202339,Zine,Schaaf,1/1/99
202353,Zhiwei,Pashtan,1/1/99
202357,Make,Hedayat,1/1/99
202358,Martial,Whitcomb,1/1/99
202360,Indrajit,Jeong,1/1/99
202364,Alassane,Riefers,1/1/99
202372,Bernardo,Msuda,1/1/99
202375,Marke,Garnick,1/1/99
202386,Nadjib,Marshall,1/1/99
202393,Kazuhira,Butterworth,1/1/99
202407,Oscal,Suessmith,1/1/99
202417,Mohan,DuBourdieux,1/1/99
202418,Xumin,Vuskovic,1/1/99
202423,Bikash,Veeraraghavan,1/1/99
202427,TRUE,Ghandeharizadeh,1/1/99
202432,Aloys,Heering,1/1/99
202433,Baziley,Katzenelson,1/1/99
202435,Bokyung,Schonegge,1/1/99
202438,Abdulah,Antonisse,1/1/99
202446,Abdelghani,Rouquie,1/1/99
202449,Susumu,Baezner,1/1/99
202473,Sigeru,Perry,1/1/99
202504,Caolyn,DasSarma,1/1/99
202507,Ziva,Marquardt,1/1/99
202516,Vishwani,Zykh,1/1/99
202521,Sanjai,Vickson,1/1/99
202539,Fuqing,Brookman,1/1/99
202542,Valeri,Hiraishi,1/1/99
202549,Deborah,Thombley,1/1/99
202553,Limsoon,Krichel,1/1/99
202567,Visit,Capobianchi,1/1/99
202575,Wuxu,Christ,1/1/99
202599,Yechezkel,Stavenow,1/1/99
202606,Djenana,Jervis,1/1/99
202610,Berhard,Bage,1/1/99
202625,Shuichi,Carrera,1/1/99
202626,Berna,Schreiter,1/1/99
202627,Katsuyuki,Reeker,1/1/99
202661,Luise,Schueller,1/1/99
202665,Mrinalini,Krider,1/1/99
202669,Percy,Chiodo,1/1/99
202677,LiMin,Decaestecker,1/1/99
202679,Persi,Birnbaum,1/1/99
202691,Mohit,Kenevan,1/1/99
202701,Elgin,Molenkamp,1/1/99
202716,Georg,Murtha,1/1/99
202717,Moriyoshi,Wielonsky,1/1/99
202727,Fumiyo,Constantine,1/1/99
202736,Aloke,Asmuth,1/1/99
202750,Constantijn,Frolund,1/1/99
202809,Mariangiola,Anido,1/1/99
202854,Mohamadou,Massonet,1/1/99
202883,Mohd,Sluis,1/1/99
202890,Aiman,Nicolson,1/1/99
202893,Hairong,Cappelli,1/1/99
202897,Gino,Mitsuhashi,1/1/99
202905,Sham,Birdsall,1/1/99
202906,Sanjay,Reinhard,1/1/99
202915,Chiranjit,Spelt,1/1/99
202921,Frazer,Brookner,1/1/99
202923,Kien,Leaver,1/1/99
202937,Heejo,Schlegelmilch,1/1/99
202941,Phuoc,Sinitsyn,1/1/99
202944,Billur,Montemayor,1/1/99
202948,Haldon,Bruckman,1/1/99
202949,Jeanna,Bahr,1/1/99
202963,Kinh,Chelton,1/1/99
202971,Fun,Dayana,1/1/99
202977,Tomokazu,Matzen,1/1/99
202978,Valery,Solares,1/1/99
202982,Takahito,Ritcey,1/1/99
202996,Tze,Hutter,1/1/99
203000,Tooru,Ibel,1/1/99
203007,Yunming,Lyonns,1/1/99
203013,Eran,Ritcey,1/1/99
203015,Giordano,Sury,1/1/99
203021,Munenori,Chinin,1/1/99
203024,Billur,Zongker,1/1/99
203030,Mabhin,Schade,1/1/99
203033,Hugh,Hartvigsen,1/1/99
203050,Chandrasekaran,Georg,1/1/99
203051,Kiyotoshi,Meriste,1/1/99
203053,Shrikanth,Luke,1/1/99
203065,Weiwu,Matteis,1/1/99
203069,Hidekazu,DiGiano,1/1/99
203084,Cathie,Chelton,1/1/99
203085,George,Decleir,1/1/99
203088,Hairong,Braunschweig,1/1/99
203101,Khaled,Waeselynck,1/1/99
203117,Genki,Mukaidono,1/1/99
203118,Aran,Lalonde,1/1/99
203124,Genta,Ranon,1/1/99
203125,Deniz,Prenel,1/1/99
203131,Ulises,Suwa,1/1/99
203149,Aleksandar,Borstler,1/1/99
203154,Ger,Baik,1/1/99
203159,Kristian,Przulj,1/1/99
203180,Faiza,Peac,1/1/99
203187,Xinan,Orsini,1/1/99
203188,Fox,Busillo,1/1/99
203189,Peternela,Rusterholz,1/1/99
203194,Mooi,Usery,1/1/99
203198,Fumiyo,Hertweck,1/1/99
203214,Paraskevi,Kilgour,1/1/99
203216,Seongbin,Hofman,1/1/99
203227,Nigel,Dalphin,1/1/99
203238,Fei,Zallocco,1/1/99
203244,Hitofumi,Sudbeck,1/1/99
203246,Fen,Schrift,1/1/99
203247,Anoosh,Heiserman,1/1/99
203258,Shaw,Garigliano,1/1/99
203268,Uno,Poujol,1/1/99
203286,Hisao,Ginesta,1/1/99
203305,Naftali,Huttel,1/1/99
203308,Pantung,Stentiford,1/1/99
203309,Constantine,Tsukuda,1/1/99
203318,Xudong,Cooley,1/1/99
203319,Caolyn,Ramsay,1/1/99
203342,Uta,Wissmann,1/1/99
203346,Rildo,Liesche,1/1/99
203360,Surveyors,Merks,1/1/99
203364,Spyrose,Herber,1/1/99
203376,Rajmohan,Curless,1/1/99
203377,Giordano,Lanteri,1/1/99
203385,Subhrajyoti,Maginnis,1/1/99
203388,Evgueni,Coorg,1/1/99
203390,Lech,Babu,1/1/99
203398,Inderjeet,Ritzmann,1/1/99
203405,Alper,Giaccio,1/1/99
203434,Yannik,Boreale,1/1/99
203436,Shushma,Usdin,1/1/99
203446,Kristen,Molenaar,1/1/99
203459,Lunjin,Juneja,1/1/99
203463,Ingmar,Nicolson,1/1/99
203465,Martina,Taneja,1/1/99
203476,Abdulla,Flasterstein,1/1/99
203481,Chiradeep,Kriebel,1/1/99
203484,Guttorm,Gyimothy,1/1/99
203488,Stevo,Rosenbaum,1/1/99
203493,Ulf,Camarinopoulos,1/1/99
203522,Make,Biros,1/1/99
203525,Inderjeet,Snyers,1/1/99
203541,Youjian,Brookman,1/1/99
203566,Thanasis,Zultner,1/1/99
203577,Niteen,Glowinski,1/1/99
203578,Vojin,Codenie,1/1/99
203588,Youngkon,Hartvigsen,1/1/99
203593,Leszek,Kirkerud,1/1/99
203595,Aria,Ariola,1/1/99
203600,Fai,Journel,1/1/99
203608,Menkae,Kroll,1/1/99
203619,Shaibal,Awdeh,1/1/99
203627,Minghong,Bashian,1/1/99
203639,Mircea,Farrag,1/1/99
203644,Oldrich,Onuegbe,1/1/99
203645,Tadahiro,Syang,1/1/99
203656,Chinhyun,Brodal,1/1/99
203657,Georg,Pocchiola,1/1/99
203667,Mabry,Conia,1/1/99
203672,Aram,Pettis,1/1/99
203673,Feixiong,Xiaoshan,1/1/99
203688,Hairong,Polajnar,1/1/99
203693,Sungwon,Pezzoli,1/1/99
203695,Teiji,Tasistro,1/1/99
203759,Heon,Reutenauer,1/1/99
203775,Shirish,Mitzlaff,1/1/99
203783,Luerbio,Bernini,1/1/99
203790,Jaewoo,Vecchio,1/1/99
203792,Hatim,Mahmud,1/1/99
203798,Nobuyoshi,Suomi,1/1/99
203808,Masaru,Atrawala,1/1/99
203816,Avishai,Akazan,1/1/99
203821,Ger,Gist,1/1/99
203831,Arunachalam,Angot,1/1/99
203839,Berthier,Hagimont,1/1/99
203848,Danel,Domenig,1/1/99
203856,Angel,Hiroyama,1/1/99
203883,Mart,Staylopatis,1/1/99
203896,Sumali,Ibel,1/1/99
203898,Odysseas,Mateescu,1/1/99
203914,George,Beutelspacher,1/1/99
203933,Bowen,Fortenbacher,1/1/99
203953,Lucian,Pokrovskii,1/1/99
203963,Kiyotoshi,Shrader,1/1/99
203967,Teiji,Genther,1/1/99
203972,Perla,Ebeling,1/1/99
203987,Apostol,Stanfel,1/1/99
204011,Kazuhiko,Massonet,1/1/99
204027,Alagu,Olano,1/1/99
204029,Shaowen,Litzkow,1/1/99
204034,Arco,Botman,1/1/99
204055,Kauko,Stiles,1/1/99
204062,Kerhong,Fadgyas,1/1/99
204067,Brigham,Pews,1/1/99
204090,Brigham,Collette,1/1/99
204097,Ung,Staudhammer,1/1/99
204104,Patricio,Usdin,1/1/99
204110,Shaw,Kalsbeek,1/1/99
204114,Fayez,Poehlman,1/1/99
204131,Kazuhira,Luit,1/1/99
204134,Xiaobin,Hofmeyr,1/1/99
204142,Xiping,Valette,1/1/99
204149,Moti,Kusakabe,1/1/99
204157,Danel,Gomatam,1/1/99
204159,Tzvetan,Shiratori,1/1/99
204160,Szabolcs,Carrere,1/1/99
204170,Rosalie,Marakhovsky,1/1/99
204172,Xuejun,Valette,1/1/99
204187,Wayne,Simmel,1/1/99
204206,Nathalie,Picci,1/1/99
204219,Sakthirel,Halloran,1/1/99
204220,Xiaoshan,Bain,1/1/99
204237,Gay,Kumaresan,1/1/99
204242,Mansur,Ellozy,1/1/99
204248,Makato,Reghbati,1/1/99
204254,Billur,Famili,1/1/99
204292,Khaled,Argence,1/1/99
204313,Hongzue,Khalil,1/1/99
204327,Jixiang,Simmen,1/1/99
204330,Danco,Stanfel,1/1/99
204337,Brewster,Erol,1/1/99
204367,Mitsuyuki,Henders,1/1/99
204378,Leaf,Stranks,1/1/99
204399,Uta,Peak,1/1/99
204409,Sushant,Chiola,1/1/99
204428,Yuping,Chandrasekhar,1/1/99
204440,Gal,Kumaresan,1/1/99
204463,Chanjung,Reghbati,1/1/99
204469,Ramya,Cmelik,1/1/99
204484,Baziley,Gruenwald,1/1/99
204517,Aron,Polajnar,1/1/99
204518,Saeko,Selvestrel,1/1/99
204519,Utz,Haldar,1/1/99
204524,Mahendra,Schreiter,1/1/99
204526,Vojin,Kulisch,1/1/99
204528,Jessie,Smailagic,1/1/99
204530,Changho,Fritzsche,1/1/99
204534,Khalid,Melton,1/1/99
204540,Lene,Wroclawski,1/1/99
204542,Lucian,Bael,1/1/99
204560,Sariel,Badache,1/1/99
204567,Kristin,Plavsic,1/1/99
204571,Uli,Raczkowsky,1/1/99
204573,Kensei,Cmelik,1/1/99
204579,Yechezkel,Litzkow,1/1/99
204583,Richard,Setiz,1/1/99
204594,Elvis,Onuegbe,1/1/99
204645,Duangkaew,Gilg,1/1/99
204661,Doohun,Atchley,1/1/99
204664,Hatsukazu,Cools,1/1/99
204674,Barton,Kropp,1/1/99
204679,Masaru,Marchegay,1/1/99
204692,Licheng,Pollacia,1/1/99
204693,Aran,Litzkow,1/1/99
204698,Fai,Lowrie,1/1/99
204703,Sreekrishna,Spataro,1/1/99
204706,Denis,Joslin,1/1/99
204708,Martial,Bazelow,1/1/99
204710,Gino,Cichocki,1/1/99
204734,Sungwon,Sifakis,1/1/99
204745,Oscar,Masaki,1/1/99
204747,Zita,Stenning,1/1/99
204783,Zissis,Majewski,1/1/99
204784,Elvia,Manders,1/1/99
204792,Masoud,Falster,1/1/99
204793,Heejo,Vickson,1/1/99
204805,Nimmagadda,Crouzet,1/1/99
204812,Alexius,Zedlitz,1/1/99
204832,Eckart,Axelband,1/1/99
204837,Uzi,Menhoudj,1/1/99
204838,Kannan,Akazan,1/1/99
204842,Ramachenga,Zumaque,1/1/99
204852,Demos,Lupu,1/1/99
204871,Xiaoqiu,Knightly,1/1/99
204877,Guther,Gornas,1/1/99
204880,Aris,Crouzet,1/1/99
204881,Bodh,Zultner,1/1/99
204890,Kristin,Reistad,1/1/99
204902,Eric,Ruemmler,1/1/99
204913,Dines,Takanami,1/1/99
204919,Nakhoon,Kavvadias,1/1/99
204920,Kellyn,Journel,1/1/99
204925,Danny,Lagarias,1/1/99
204935,Sachio,Lamparter,1/1/99
204938,Collette,Verspoor,1/1/99
204943,Jiakeng,Hartvigsen,1/1/99
204947,Yechiam,Wuwongse,1/1/99
204952,Utpal,Plessier,1/1/99
204967,Mohit,Menyhert,1/1/99
204969,Yuqun,Gronowski,1/1/99
204977,Martina,Perl,1/1/99
204993,Szabolcs,Zucker,1/1/99
205004,Masadi,Lueh,1/1/99
205013,Sasan,Wilfing,1/1/99
205021,Mariangiola,Lally,1/1/99
205022,Gill,Rehfuss,1/1/99
205024,Amstein,Papastamatiou,1/1/99
205026,Akeno,Kulisch,1/1/99
205037,Ferdinand,Speek,1/1/99
205038,Mari,Chvatal,1/1/99
205057,Mostafa,Usdin,1/1/99
205063,Dharmaraja,Butner,1/1/99
205075,Yunming,Piveteau,1/1/99
205092,Masako,Spieker,1/1/99
205112,Masanao,Quaggetto,1/1/99
205119,Chrisa,Kilgore,1/1/99
205150,Denis,Murthy,1/1/99
205202,Alagu,Stemann,1/1/99
205203,Yinlin,Gente,1/1/99
205206,Itzchak,Chappelet,1/1/99
205207,Ramalingam,Borstler,1/1/99
205212,Chaoyi,Ghalwash,1/1/99
205216,Jayesh,Hanratty,1/1/99
205223,Jianhao,Chenoweth,1/1/99
205225,Duro,Ouhyoung,1/1/99
205244,Yonghoan,Heuter,1/1/99
205245,Angus,Raczkowsky,1/1/99
205248,Aamer,Imataki,1/1/99
205251,Fai,Mullainathan,1/1/99
205261,Oscar,Pusterhofer,1/1/99
205262,Sergi,Munch,1/1/99
205265,Vishwani,Onuegbe,1/1/99
205266,Volkmar,Marquardt,1/1/99
205272,Zhenbing,Kuhnemann,1/1/99
205283,Peternela,Eickenmeyer,1/1/99
205295,Kristinn,Jonsson,1/1/99
205297,Aral,Weedon,1/1/99
205304,Volkmar,Preusig,1/1/99
205313,Make,Duclos,1/1/99
205317,Percy,Milicic,1/1/99
205318,Bernd,Lakshmanan,1/1/99
205325,Serenella,Harllee,1/1/99
205331,Nigel,Melski,1/1/99
205332,Gita,Baar,1/1/99
205343,Kiyokazu,Brobst,1/1/99
205350,Masasuke,Murrill,1/1/99
205357,Radhia,Engelmann,1/1/99
205359,Serge,Bresenham,1/1/99
205361,Owen,Siepmann,1/1/99
205370,Geoffry,Marchesini,1/1/99
205381,Mana,Lung,1/1/99
205469,Zsolt,Perko,1/1/99
205471,Bernd,Vasanthakumar,1/1/99
205472,Sudhanshu,Winter,1/1/99
205475,Ute,Schach,1/1/99
205476,Hairong,Ruemmler,1/1/99
205478,Reinhard,Nittel,1/1/99
205484,Atreye,Yoshimura,1/1/99
205489,Surveyors,Laventhal,1/1/99
205492,Wojceich,Lorch,1/1/99
205524,Dante,Reistad,1/1/99
205528,Shichao,Shiratori,1/1/99
205529,Troy,Karner,1/1/99
205553,LiMin,Jeansoulin,1/1/99
205559,Herbert,Portugali,1/1/99
205568,Abdelghani,Aingworth,1/1/99
205582,Zhigen,Panienski,1/1/99
205592,Houman,Weisert,1/1/99
205597,Kwan,Schonegge,1/1/99
205608,Gilbert,Morris,1/1/99
205611,Ramya,Plump,1/1/99
205612,Yakichi,Yurov,1/1/99
205619,Souichi,Provine,1/1/99
205624,Jolita,Lally,1/1/99
205629,Guiseppe,Genin,1/1/99
205638,Lubomir,Peir,1/1/99
205645,Tonia,Stroustrup,1/1/99
205653,Serif,Fiebach,1/1/99
205656,Hauke,Cairo,1/1/99
205670,Hidefumi,Jeong,1/1/99
205690,Toshimi,Warwick,1/1/99
205700,Gay,Luit,1/1/99
205712,Susuma,Daescu,1/1/99
205713,Gennady,Makinen,1/1/99
205723,Josyula,Crooks,1/1/99
205728,Hatem,Marquardt,1/1/99
205733,Suzette,Tokunaga,1/1/99
205737,Nishit,Masamoto,1/1/99
205738,Mong,Stroustrup,1/1/99
205746,Laurentiu,Mitchem,1/1/99
205749,Mikhail,Viele,1/1/99
205753,Keiichiro,Gonthier,1/1/99
205760,Alexius,Hettesheimer,1/1/99
205761,Bowen,Melter,1/1/99
205778,Yakichi,Itzfeldt,1/1/99
205779,Adhemar,Kuhnemann,1/1/99
205782,Shen,Brandsma,1/1/99
205796,Arne,DuCasse,1/1/99
205810,Lenore,Chiola,1/1/99
205819,Stevo,Radwan,1/1/99
205826,Diederik,Schauser,1/1/99
205843,Chenye,Peek,1/1/99
205849,Masali,Walston,1/1/99
205850,Hiroyasu,Staudhammer,1/1/99
205860,Gopalakrishnan,Rosar,1/1/99
205872,Kitty,Greibach,1/1/99
205876,Gonzalo,Roccetti,1/1/99
205890,Georgi,Chenoweth,1/1/99
205899,Radoslaw,Mundy,1/1/99
205903,Xiong,Matzel,1/1/99
205918,Lihong,Ghandeharizadeh,1/1/99
205920,Mechthild,Roccetti,1/1/99
205921,Bangqing,Chartres,1/1/99
205924,Alain,Ventosa,1/1/99
205928,Domenico,Esteva,1/1/99
205931,Renny,Escriba,1/1/99
205944,Kwangho,Nitsch,1/1/99
205945,Ottavia,Larfeldt,1/1/99
205962,Jouni,Miculan,1/1/99
205963,Yechiam,Curless,1/1/99
205968,Gilbert,Kuzuoka,1/1/99
205974,Mona,Gajiwala,1/1/99
206000,Atreye,Schapire,1/1/99
206014,Premsyl,Walstra,1/1/99
206016,Suzette,Garrabrants,1/1/99
206018,Takahiro,Baca,1/1/99
206035,Kinh,Eiron,1/1/99
206053,Tsuneo,Alblas,1/1/99
206059,Jaana,Levergood,1/1/99
206067,Manton,Itzigehl,1/1/99
206091,Zhaofang,Knightly,1/1/99
206110,Shaz,Haddadi,1/1/99
206122,Munenori,Bazelow,1/1/99
206146,Becky,Merkl,1/1/99
206149,Yurii,Mellouli,1/1/99
206164,Minghong,Vernadat,1/1/99
206165,LiMin,Hmelo,1/1/99
206168,Serap,Matzat,1/1/99
206173,Chaosheng,Radivojevic,1/1/99
206185,Yolla,Gonthier,1/1/99
206191,Chaitali,Asrin,1/1/99
206193,Kerryn,Senzako,1/1/99
206199,Rafail,Hashii,1/1/99
206211,Golgen,Schapire,1/1/99
206223,Masanao,Meszaros,1/1/99
206227,Feixiong,Schmittgen,1/1/99
206230,Eckart,Gire,1/1/99
206240,Oksana,Zykh,1/1/99
206241,Kazuhira,Danecki,1/1/99
206262,Alejandro,Bugrara,1/1/99
206272,Xinan,Miake,1/1/99
206277,Candida,Toyoshima,1/1/99
206286,Arno,Pocchiola,1/1/99
206288,Sverrir,Vrecion,1/1/99
206296,Kwangjo,Landherr,1/1/99
206301,Huiqun,Yavatkar,1/1/99
206335,Katsuyuki,Eldridge,1/1/99
206339,Kamran,Emmart,1/1/99
206343,Aris,Erie,1/1/99
206346,Syozo,Hitomi,1/1/99
206354,Gennadi,Kawashima,1/1/99
206355,Aleksander,Picci,1/1/99
206368,Kamakshi,Azadmanesh,1/1/99
206381,Horward,Peltason,1/1/99
206399,Macha,Hasham,1/1/99
206411,Shigeichiro,Vidal,1/1/99
206416,Ronnie,Kopetz,1/1/99
206418,Marco,Vickson,1/1/99
206427,Nobuyoshi,Otillio,1/1/99
206439,Atreye,Pellegrinelli,1/1/99
206468,Hidefumi,Crouzet,1/1/99
206501,Kamakshi,Vrecion,1/1/99
206507,Bernt,Gonthier,1/1/99
206520,Gor,Selenyi,1/1/99
206526,Hauke,Chepyzhov,1/1/99
206530,Xuedong,Roison,1/1/99
206539,Jaroslava,Eterovic,1/1/99
206559,Ronghao,Erde,1/1/99
206576,Chenxi,Chepyzhov,1/1/99
206578,Deborah,Onuegbe,1/1/99
206599,Kwangjo,Demir,1/1/99
206604,Adil,Rajala,1/1/99
